trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN002576F1301324522,07:46:00,07:55:00,StopPoint:OCETGV INOUI-87141002,2,"",0,0,
OCESN002576F1301324522,08:28:00,08:31:00,StopPoint:OCETGV INOUI-87147322,3,"",0,0,
OCESN002576F1301324522,09:31:00,09:31:00,StopPoint:OCETGV INOUI-87113001,4,"",0,0,
OCESN002580F2702716150,15:56:00,15:56:00,StopPoint:OCETGV INOUI-87144451,0,"",0,0,
OCESN002580F2702716150,16:20:00,16:23:00,StopPoint:OCETGV INOUI-87144006,1,"",0,0,
OCESN002580F2702716150,17:08:00,17:16:00,StopPoint:OCETGV INOUI-87141002,2,"",0,0,
OCESN002580F2702716150,18:46:00,18:46:00,StopPoint:OCETGV INOUI-87113001,3,"",0,0,
OCESN002574F0900921177,05:50:00,05:50:00,StopPoint:OCETGV INOUI-87144451,0,"",0,0,
OCESN002574F0900921177,06:09:00,06:12:00,StopPoint:OCETGV INOUI-87144006,1,"",0,0,
OCESN002574F0900921177,07:06:00,07:16:00,StopPoint:OCETGV INOUI-87141002,2,"",0,0,
OCESN002574F0900921177,08:46:00,08:46:00,StopPoint:OCETGV INOUI-87113001,3,"",0,0,
OCESN002580F1801816144,15:56:00,15:56:00,StopPoint:OCETGV INOUI-87144451,0,"",0,0,
OCESN002580F1801816144,16:20:00,16:23:00,StopPoint:OCETGV INOUI-87144006,1,"",0,0,
OCESN002580F1801816144,17:08:00,17:17:00,StopPoint:OCETGV INOUI-87141002,2,"",0,0,
OCESN002580F1801816144,18:46:00,18:46:00,StopPoint:OCETGV INOUI-87113001,3,"",0,0,
OCESN002574F0800821179,06:00:00,06:00:00,StopPoint:OCETGV INOUI-87144451,0,"",0,0,
OCESN002574F0800821179,06:20:00,06:23:00,StopPoint:OCETGV INOUI-87144006,1,"",0,0,
OCESN002574F0800821179,07:05:00,07:16:00,StopPoint:OCETGV INOUI-87141002,2,"",0,0,
OCESN002574F0800821179,08:46:00,08:46:00,StopPoint:OCETGV INOUI-87113001,3,"",0,0,
OCESN002580F2402416157,15:53:00,15:53:00,StopPoint:OCETGV INOUI-87144451,0,"",0,0,
OCESN002580F2402416157,16:17:00,16:20:00,StopPoint:OCETGV INOUI-87144006,1,"",0,0,
OCESN002580F2402416157,17:11:00,17:20:00,StopPoint:OCETGV INOUI-87141002,2,"",0,0,
OCESN002580F2402416157,18:46:00,18:46:00,StopPoint:OCETGV INOUI-87113001,3,"",0,0,
OCESN002596F2302321939,06:59:00,06:59:00,StopPoint:OCETGV INOUI-87144014,0,"",0,0,
OCESN002596F2302321939,07:50:00,07:55:00,StopPoint:OCETGV INOUI-87141002,1,"",0,0,
OCESN002596F2302321939,08:27:00,08:30:00,StopPoint:OCETGV INOUI-87147322,2,"",0,0,
OCESN002596F2302321939,09:31:00,09:31:00,StopPoint:OCETGV INOUI-87113001,3,"",0,0,
OCESN002596F2502521940,07:13:00,07:13:00,StopPoint:OCETGV INOUI-87144014,0,"",0,0,
OCESN002596F2502521940,08:10:00,08:15:00,StopPoint:OCETGV INOUI-87141002,1,"",0,0,
OCESN002596F2502521940,09:46:00,09:46:00,StopPoint:OCETGV INOUI-87113001,2,"",0,0,
OCESN002596F1201221943,07:15:00,07:15:00,StopPoint:OCETGV INOUI-87144014,0,"",0,0,
OCESN002596F1201221943,08:09:00,08:15:00,StopPoint:OCETGV INOUI-87141002,1,"",0,0,
OCESN002596F1201221943,09:46:00,09:46:00,StopPoint:OCETGV INOUI-87113001,2,"",0,0,
OCESN002596F1801821951,06:59:00,06:59:00,StopPoint:OCETGV INOUI-87144014,0,"",0,0,
OCESN002596F1801821951,07:50:00,07:55:00,StopPoint:OCETGV INOUI-87141002,1,"",0,0,
OCESN002596F1801821951,08:28:00,08:31:00,StopPoint:OCETGV INOUI-87147322,2,"",0,0,
OCESN002596F1801821951,09:31:00,09:31:00,StopPoint:OCETGV INOUI-87113001,3,"",0,0,
OCESN002598F080083583,17:09:00,17:09:00,StopPoint:OCETGV INOUI-87144014,0,"",0,0,
OCESN002598F080083583,17:42:00,17:44:00,StopPoint:OCETGV INOUI-87141150,1,"",0,0,
OCESN002598F080083583,18:06:00,18:11:00,StopPoint:OCETGV INOUI-87141002,2,"",0,0,
OCESN002598F080083583,18:45:00,18:48:00,StopPoint:OCETGV INOUI-87147322,3,"",0,0,
OCESN002598F080083583,19:50:00,19:50:00,StopPoint:OCETGV INOUI-87113001,4,"",0,0,
OCESN002596F1701721947,06:55:00,06:55:00,StopPoint:OCETGV INOUI-87144014,0,"",0,0,
OCESN002596F1701721947,07:50:00,07:55:00,StopPoint:OCETGV INOUI-87141002,1,"",0,0,
OCESN002596F1701721947,08:28:00,08:31:00,StopPoint:OCETGV INOUI-87147322,2,"",0,0,
OCESN002596F1701721947,09:31:00,09:31:00,StopPoint:OCETGV INOUI-87113001,3,"",0,0,
OCESN002598F040043584,17:11:00,17:11:00,StopPoint:OCETGV INOUI-87144014,0,"",0,0,
OCESN002598F040043584,17:43:00,17:46:00,StopPoint:OCETGV INOUI-87141150,1,"",0,0,
OCESN002598F040043584,18:06:00,18:11:00,StopPoint:OCETGV INOUI-87141002,2,"",0,0,
OCESN002598F040043584,18:45:00,18:48:00,StopPoint:OCETGV INOUI-87147322,3,"",0,0,
OCESN002598F040043584,19:50:00,19:50:00,StopPoint:OCETGV INOUI-87113001,4,"",0,0,
OCESN002596F2602621948,06:55:00,06:55:00,StopPoint:OCETGV INOUI-87144014,0,"",0,0,
OCESN002596F2602621948,07:50:00,07:55:00,StopPoint:OCETGV INOUI-87141002,1,"",0,0,
OCESN002596F2602621948,09:42:00,09:42:00,StopPoint:OCETGV INOUI-87113001,2,"",0,0,
OCESN002598F090093585,17:11:00,17:11:00,StopPoint:OCETGV INOUI-87144014,0,"",0,0,
OCESN002598F090093585,17:43:00,17:46:00,StopPoint:OCETGV INOUI-87141150,1,"",0,0,
OCESN002598F090093585,18:14:00,18:19:00,StopPoint:OCETGV INOUI-87141002,2,"",0,0,
OCESN002598F090093585,18:53:00,18:56:00,StopPoint:OCETGV INOUI-87147322,3,"",0,0,
OCESN002598F090093585,20:02:00,20:02:00,StopPoint:OCETGV INOUI-87113001,4,"",0,0,
OCESN002584F1701716394,05:36:00,05:36:00,StopPoint:OCETGV INOUI-87212027,0,"",0,0,
OCESN002584F1701716394,05:58:00,06:01:00,StopPoint:OCETGV INOUI-87212225,1,"",0,0,
OCESN002584F1701716394,06:16:00,06:19:00,StopPoint:OCETGV INOUI-87215012,2,"",0,0,
OCESN002584F1701716394,06:41:00,06:44:00,StopPoint:OCETGV INOUI-87141150,3,"",0,0,
OCESN002584F1701716394,07:10:00,07:16:00,StopPoint:OCETGV INOUI-87141002,4,"",0,0,
OCESN002584F1701716394,08:46:00,08:46:00,StopPoint:OCETGV INOUI-87113001,5,"",0,0,
OCESN002588F100101249,15:51:00,15:51:00,StopPoint:OCETGV INOUI-87212027,0,"",0,0,
OCESN002588F100101249,16:13:00,16:16:00,StopPoint:OCETGV INOUI-87212225,1,"",0,0,
OCESN002588F100101249,16:30:00,16:33:00,StopPoint:OCETGV INOUI-87215012,2,"",0,0,
OCESN002588F100101249,17:12:00,17:17:00,StopPoint:OCETGV INOUI-87141002,3,"",0,0,
OCESN002588F100101249,18:46:00,18:46:00,StopPoint:OCETGV INOUI-87113001,4,"",0,0,
OCESN002584F1001016392,05:40:00,05:40:00,StopPoint:OCETGV INOUI-87212027,0,"",0,0,
OCESN002584F1001016392,06:02:00,06:05:00,StopPoint:OCETGV INOUI-87212225,1,"",0,0,
OCESN002584F1001016392,06:20:00,06:23:00,StopPoint:OCETGV INOUI-87215012,2,"",0,0,
OCESN002584F1001016392,06:44:00,06:47:00,StopPoint:OCETGV INOUI-87141150,3,"",0,0,
OCESN002584F1001016392,07:09:00,07:16:00,StopPoint:OCETGV INOUI-87141002,4,"",0,0,
OCESN002584F1001016392,08:46:00,08:46:00,StopPoint:OCETGV INOUI-87113001,5,"",0,0,
OCESN002584F1501516393,05:40:00,05:40:00,StopPoint:OCETGV INOUI-87212027,0,"",0,0,
OCESN002584F1501516393,06:02:00,06:05:00,StopPoint:OCETGV INOUI-87212225,1,"",0,0,
OCESN002584F1501516393,06:20:00,06:23:00,StopPoint:OCETGV INOUI-87215012,2,"",0,0,
OCESN002584F1501516393,06:44:00,06:47:00,StopPoint:OCETGV INOUI-87141150,3,"",0,0,
OCESN002584F1501516393,07:09:00,07:16:00,StopPoint:OCETGV INOUI-87141002,4,"",0,0,
OCESN002584F1501516393,08:46:00,08:46:00,StopPoint:OCETGV INOUI-87113001,5,"",0,0,
OCESN002588F130131250,15:51:00,15:51:00,StopPoint:OCETGV INOUI-87212027,0,"",0,0,
OCESN002588F130131250,16:12:00,16:15:00,StopPoint:OCETGV INOUI-87212225,1,"",0,0,
OCESN002588F130131250,16:30:00,16:32:00,StopPoint:OCETGV INOUI-87215012,2,"",0,0,
OCESN002588F130131250,17:16:00,17:20:00,StopPoint:OCETGV INOUI-87141002,3,"",0,0,
OCESN002588F130131250,18:46:00,18:46:00,StopPoint:OCETGV INOUI-87113001,4,"",0,0,
OCESN002584F1901916388,05:37:00,05:37:00,StopPoint:OCETGV INOUI-87212027,0,"",0,0,
OCESN002584F1901916388,05:59:00,06:02:00,StopPoint:OCETGV INOUI-87212225,1,"",0,0,
OCESN002584F1901916388,06:17:00,06:20:00,StopPoint:OCETGV INOUI-87215012,2,"",0,0,
OCESN002584F1901916388,06:42:00,06:45:00,StopPoint:OCETGV INOUI-87141150,3,"",0,0,
OCESN002584F1901916388,07:10:00,07:16:00,StopPoint:OCETGV INOUI-87141002,4,"",0,0,
OCESN002584F1901916388,08:46:00,08:46:00,StopPoint:OCETGV INOUI-87113001,5,"",0,0,
OCESN002588F090091259,15:49:00,15:49:00,StopPoint:OCETGV INOUI-87212027,0,"",0,0,
OCESN002588F090091259,16:10:00,16:13:00,StopPoint:OCETGV INOUI-87212225,1,"",0,0,
OCESN002588F090091259,16:27:00,16:30:00,StopPoint:OCETGV INOUI-87215012,2,"",0,0,
OCESN002588F090091259,17:12:00,17:17:00,StopPoint:OCETGV INOUI-87141002,3,"",0,0,
OCESN002588F090091259,18:46:00,18:46:00,StopPoint:OCETGV INOUI-87113001,4,"",0,0,
OCESN002584F1601616396,05:41:00,05:41:00,StopPoint:OCETGV INOUI-87212027,0,"",0,0,
OCESN002584F1601616396,06:03:00,06:06:00,StopPoint:OCETGV INOUI-87212225,1,"",0,0,
OCESN002584F1601616396,06:21:00,06:24:00,StopPoint:OCETGV INOUI-87215012,2,"",0,0,
OCESN002584F1601616396,06:46:00,06:49:00,StopPoint:OCETGV INOUI-87141150,3,"",0,0,
OCESN002584F1601616396,07:09:00,07:16:00,StopPoint:OCETGV INOUI-87141002,4,"",0,0,
OCESN002584F1601616396,08:46:00,08:46:00,StopPoint:OCETGV INOUI-87113001,5,"",0,0,
OCESN002584F0900916395,05:41:00,05:41:00,StopPoint:OCETGV INOUI-87212027,0,"",0,0,
OCESN002584F0900916395,06:03:00,06:06:00,StopPoint:OCETGV INOUI-87212225,1,"",0,0,
OCESN002584F0900916395,06:21:00,06:24:00,StopPoint:OCETGV INOUI-87215012,2,"",0,0,
OCESN002584F0900916395,06:46:00,06:49:00,StopPoint:OCETGV INOUI-87141150,3,"",0,0,
OCESN002584F0900916395,07:09:00,07:16:00,StopPoint:OCETGV INOUI-87141002,4,"",0,0,
OCESN002584F0900916395,08:46:00,08:46:00,StopPoint:OCETGV INOUI-87113001,5,"",0,0,
OCESN002363F1901933096,07:20:00,07:20:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN002363F1901933096,09:05:00,09:15:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002363F1901933096,09:41:00,09:41:00,StopPoint:OCETGV INOUI-87182014,2,"",0,0,
OCESN002363F1401433095,07:20:00,07:20:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN002363F1401433095,09:07:00,09:15:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002363F1401433095,09:41:00,09:41:00,StopPoint:OCETGV INOUI-87182014,2,"",0,0,
OCESN002363F2002033097,07:14:00,07:14:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN002363F2002033097,09:05:00,09:10:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002363F2002033097,09:41:00,09:41:00,StopPoint:OCETGV INOUI-87182014,2,"",0,0,
OCESN002369F2002015611,13:54:00,13:54:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN002369F2002015611,15:41:00,15:56:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002369F2002015611,16:26:00,16:26:00,StopPoint:OCETGV INOUI-87182014,2,"",0,0,
OCESN002369F1501515613,13:54:00,13:54:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN002369F1501515613,15:41:00,15:56:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002369F1501515613,16:26:00,16:26:00,StopPoint:OCETGV INOUI-87182014,2,"",0,0,
OCESN002369F2102115610,13:54:00,13:54:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN002369F2102115610,15:41:00,15:56:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002369F2102115610,16:30:00,16:30:00,StopPoint:OCETGV INOUI-87182014,2,"",0,0,
OCESN002369F1401415607,13:54:00,13:54:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN002369F1401415607,15:41:00,15:56:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002369F1401415607,16:26:00,16:26:00,StopPoint:OCETGV INOUI-87182014,2,"",0,0,
OCESN002369F1801815609,13:54:00,13:54:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN002369F1801815609,15:41:00,15:56:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002369F1801815609,16:26:00,16:26:00,StopPoint:OCETGV INOUI-87182014,2,"",0,0,
OCESN002363F1601633098,07:20:00,07:20:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN002363F1601633098,09:07:00,09:15:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002363F1601633098,09:41:00,09:41:00,StopPoint:OCETGV INOUI-87182014,2,"",0,0,
OCESN002363F2302333103,07:20:00,07:20:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN002363F2302333103,09:05:00,09:13:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002363F2302333103,09:41:00,09:41:00,StopPoint:OCETGV INOUI-87182014,2,"",0,0,
OCESN002363F1201233102,07:20:00,07:20:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN002363F1201233102,09:05:00,09:15:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002363F1201233102,09:41:00,09:41:00,StopPoint:OCETGV INOUI-87182014,2,"",0,0,
OCESN002371F0500518104,14:55:00,14:55:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN002371F0500518104,16:41:00,16:46:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002371F0500518104,17:12:00,17:12:00,StopPoint:OCETGV INOUI-87182014,2,"",0,0,
OCESN002363F1301333104,07:20:00,07:20:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN002363F1301333104,09:05:00,09:15:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002363F1301333104,09:41:00,09:41:00,StopPoint:OCETGV INOUI-87182014,2,"",0,0,
OCESN002363F2102133101,07:20:00,07:20:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN002363F2102133101,09:05:00,09:15:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002363F2102133101,09:43:00,09:43:00,StopPoint:OCETGV INOUI-87182014,2,"",0,0,
OCESN002377F0400419886,18:54:00,18:54:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN002377F0400419886,20:41:00,20:46:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002377F0400419886,21:05:00,21:08:00,StopPoint:OCETGV INOUI-87214056,2,"",0,0,
OCESN002377F0400419886,21:18:00,21:18:00,StopPoint:OCETGV INOUI-87182014,3,"",0,0,
OCESN002377F0800819885,18:54:00,18:54:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN002377F0800819885,20:41:00,20:46:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002377F0800819885,21:05:00,21:08:00,StopPoint:OCETGV INOUI-87214056,2,"",0,0,
OCESN002377F0800819885,21:19:00,21:19:00,StopPoint:OCETGV INOUI-87182014,3,"",0,0,
OCESN002377F0500519894,18:54:00,18:54:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN002377F0500519894,20:53:00,20:58:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002377F0500519894,21:18:00,21:21:00,StopPoint:OCETGV INOUI-87214056,2,"",0,0,
OCESN002377F0500519894,21:32:00,21:32:00,StopPoint:OCETGV INOUI-87182014,3,"",0,0,
OCESN002377F0700719890,18:54:00,18:54:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN002377F0700719890,20:41:00,20:46:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002377F0700719890,21:05:00,21:08:00,StopPoint:OCETGV INOUI-87214056,2,"",0,0,
OCESN002377F0700719890,21:19:00,21:19:00,StopPoint:OCETGV INOUI-87182014,3,"",0,0,
OCESN009561F1501511449,07:20:00,07:20:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN009561F1501511449,09:07:00,09:11:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN009561F1501511449,10:37:00,10:40:00,StopPoint:OCETGV INOUI-80142281,2,"",0,0,
OCESN009561F1501511449,11:03:00,11:06:00,StopPoint:OCETGV INOUI-80140087,3,"",0,0,
OCESN009561F1501511449,11:43:00,11:43:00,StopPoint:OCETGV INOUI-80110684,4,"",0,0,
OCESN009561F1201211450,07:20:00,07:20:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN009561F1201211450,09:05:00,09:11:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN009561F1201211450,09:52:00,09:55:00,StopPoint:OCETGV INOUI-80142281,2,"",0,0,
OCESN009561F1201211450,10:18:00,10:21:00,StopPoint:OCETGV INOUI-80140087,3,"",0,0,
OCESN009561F1201211450,10:58:00,10:58:00,StopPoint:OCETGV INOUI-80110684,4,"",0,0,
OCESN009561F1401411448,07:20:00,07:20:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN009561F1401411448,09:05:00,09:11:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN009561F1401411448,09:52:00,09:55:00,StopPoint:OCETGV INOUI-80142281,2,"",0,0,
OCESN009561F1401411448,10:24:00,10:27:00,StopPoint:OCETGV INOUI-80140087,3,"",0,0,
OCESN009561F1401411448,11:03:00,11:03:00,StopPoint:OCETGV INOUI-80110684,4,"",0,0,
OCESN009561F1301311447,07:20:00,07:20:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN009561F1301311447,09:07:00,09:11:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN009561F1301311447,09:52:00,09:55:00,StopPoint:OCETGV INOUI-80142281,2,"",0,0,
OCESN009561F1301311447,10:18:00,10:21:00,StopPoint:OCETGV INOUI-80140087,3,"",0,0,
OCESN009561F1301311447,10:58:00,10:58:00,StopPoint:OCETGV INOUI-80110684,4,"",0,0,
OCESN009561F2002011451,07:20:00,07:20:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN009561F2002011451,09:05:00,09:09:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN009561F2002011451,09:52:00,09:55:00,StopPoint:OCETGV INOUI-80142281,2,"",0,0,
OCESN009561F2002011451,10:24:00,10:27:00,StopPoint:OCETGV INOUI-80140087,3,"",0,0,
OCESN009561F2002011451,11:03:00,11:03:00,StopPoint:OCETGV INOUI-80110684,4,"",0,0,
OCESN009561F1801811459,07:20:00,07:20:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN009561F1801811459,09:05:00,09:11:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN009561F1801811459,09:52:00,09:55:00,StopPoint:OCETGV INOUI-80142281,2,"",0,0,
OCESN009561F1801811459,10:24:00,10:27:00,StopPoint:OCETGV INOUI-80140087,3,"",0,0,
OCESN009561F1801811459,11:03:00,11:03:00,StopPoint:OCETGV INOUI-80110684,4,"",0,0,
OCESN009561F1101111453,07:20:00,07:20:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN009561F1101111453,09:05:00,09:11:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN009561F1101111453,09:52:00,09:55:00,StopPoint:OCETGV INOUI-80142281,2,"",0,0,
OCESN009561F1101111453,10:24:00,10:27:00,StopPoint:OCETGV INOUI-80140087,3,"",0,0,
OCESN009561F1101111453,11:03:00,11:03:00,StopPoint:OCETGV INOUI-80110684,4,"",0,0,
OCESN009591F0800832465,17:24:00,17:24:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN009591F0800832465,19:13:00,19:18:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN009591F0800832465,19:39:00,19:48:00,StopPoint:OCETGV INOUI-80143099,2,"",0,0,
OCESN009591F0800832465,20:00:00,20:01:00,StopPoint:OCETGV INOUI-80143198,3,"",0,0,
OCESN009591F0800832465,20:16:00,20:17:00,StopPoint:OCETGV INOUI-80143313,4,"",0,0,
OCESN009591F0800832465,20:29:00,20:29:00,StopPoint:OCETGV INOUI-80143503,5,"",0,0,
OCESN009593F1201217893,10:53:00,10:53:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN009593F1201217893,12:41:00,12:46:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN009593F1201217893,14:10:00,14:10:00,StopPoint:OCETGV INOUI-80142281,2,"",0,0,
OCESN009575F2602616836,13:54:00,13:54:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN009575F2602616836,15:41:00,15:46:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN009575F2602616836,17:10:00,17:10:00,StopPoint:OCETGV INOUI-80142281,2,"",0,0,
OCESN009575F2002016839,13:54:00,13:54:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN009575F2002016839,15:41:00,15:46:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN009575F2002016839,17:10:00,17:10:00,StopPoint:OCETGV INOUI-80142281,2,"",0,0,
OCESN009593F0800817895,10:55:00,10:55:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN009593F0800817895,12:41:00,12:46:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN009593F0800817895,13:25:00,13:25:00,StopPoint:OCETGV INOUI-80142281,2,"",0,0,
OCESN009579F2902918186,17:54:00,17:54:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN009579F2902918186,19:41:00,19:46:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN009579F2902918186,20:25:00,20:28:00,StopPoint:OCETGV INOUI-80142281,2,"",0,0,
OCESN009579F2902918186,21:27:00,21:42:00,StopPoint:OCETGV INOUI-80290346,3,"",0,0,
OCESN009579F2902918186,22:46:00,22:49:00,StopPoint:OCETGV INOUI-80291039,4,"",0,0,
OCESN009579F2902918186,23:34:00,23:37:00,StopPoint:OCETGV INOUI-80021402,5,"",0,0,
OCESN009579F2902918186,24:06:00,24:06:00,StopPoint:OCETGV INOUI-80203471,6,"",0,0,
OCESN009577F1101116257,15:54:00,15:54:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN009577F1101116257,17:41:00,17:46:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN009577F1101116257,18:25:00,18:28:00,StopPoint:OCETGV INOUI-80142281,2,"",0,0,
OCESN009577F1101116257,19:28:00,19:38:00,StopPoint:OCETGV INOUI-80290346,3,"",0,0,
OCESN009577F1101116257,20:37:00,20:40:00,StopPoint:OCETGV INOUI-80291039,4,"",0,0,
OCESN009577F1101116257,21:20:00,21:24:00,StopPoint:OCETGV INOUI-80021402,5,"",0,0,
OCESN009577F1101116257,21:52:00,21:52:00,StopPoint:OCETGV INOUI-80203471,6,"",0,0,
OCESN009579F2602618188,17:54:00,17:54:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN009579F2602618188,19:41:00,19:46:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN009579F2602618188,21:10:00,21:13:00,StopPoint:OCETGV INOUI-80142281,2,"",0,0,
OCESN009579F2602618188,21:49:00,21:59:00,StopPoint:OCETGV INOUI-80290346,3,"",0,0,
OCESN009579F2602618188,22:54:00,22:57:00,StopPoint:OCETGV INOUI-80291039,4,"",0,0,
OCESN009579F2602618188,23:40:00,23:43:00,StopPoint:OCETGV INOUI-80021402,5,"",0,0,
OCESN009579F2602618188,24:14:00,24:14:00,StopPoint:OCETGV INOUI-80203471,6,"",0,0,
OCESN009577F1201216255,15:54:00,15:54:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN009577F1201216255,17:41:00,17:46:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN009577F1201216255,18:25:00,18:28:00,StopPoint:OCETGV INOUI-80142281,2,"",0,0,
OCESN009577F1201216255,19:04:00,19:23:00,StopPoint:OCETGV INOUI-80290346,3,"",0,0,
OCESN009577F1201216255,20:17:00,20:20:00,StopPoint:OCETGV INOUI-80291039,4,"",0,0,
OCESN009577F1201216255,21:01:00,21:06:00,StopPoint:OCETGV INOUI-80021402,5,"",0,0,
OCESN009577F1201216255,21:36:00,21:36:00,StopPoint:OCETGV INOUI-80203471,6,"",0,0,
OCESN009507F0200235146,14:05:00,14:05:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN009507F0200235146,16:02:00,16:04:00,StopPoint:OCETGV INOUI-80253914,1,"",0,0,
OCESN009507F0200235146,17:21:00,17:23:00,StopPoint:OCETGV INOUI-80140087,2,"",0,0,
OCESN009507F0200235146,17:59:00,18:11:00,StopPoint:OCETGV INOUI-80290346,3,"",0,0,
OCESN009507F0200235146,19:03:00,19:05:00,StopPoint:OCETGV INOUI-80291039,4,"",0,0,
OCESN009507F0200235146,20:01:00,20:03:00,StopPoint:OCETGV INOUI-80021402,5,"",0,0,
OCESN009507F0200235146,20:35:00,20:35:00,StopPoint:OCETGV INOUI-80203471,6,"",0,0,
OCESN009579F1601618191,17:54:00,17:54:00,StopPoint:OCETGV INOUI-87113001,0,"",0,0,
OCESN009579F1601618191,19:41:00,19:46:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN009579F1601618191,20:25:00,20:28:00,StopPoint:OCETGV INOUI-80142281,2,"",0,0,
OCESN009579F1601618191,21:27:00,21:42:00,StopPoint:OCETGV INOUI-80290346,3,"",0,0,
OCESN009579F1601618191,22:39:00,22:42:00,StopPoint:OCETGV INOUI-80291039,4,"",0,0,
OCESN009579F1601618191,23:24:00,23:28:00,StopPoint:OCETGV INOUI-80021402,5,"",0,0,
OCESN009579F1601618191,23:55:00,23:55:00,StopPoint:OCETGV INOUI-80203471,6,"",0,0,
